state,state_abbr,restriction_desc,restriction_type,Policy Type,restriction_date
California,CA,Date adults ages 55+ became eligible for COVID-19 vaccination,start,Notification,2021-04-01 00:00:00
California,CA,Date adults ages 50+ became eligible for COVID-19 vaccination,start,Notification,2021-04-01 00:00:00
California,CA,Date adults ages 45+ became eligible for COVID-19 vaccination,start,Notification,2021-04-15 00:00:00
California,CA,Date adults ages 40+ became eligible for COVID-19 vaccination,start,Notification,2021-04-15 00:00:00
California,CA,Date adults ages 30+ became eligible for COVID-19 vaccination,start,Notification,2021-04-15 00:00:00
California,CA,Date K-12 school employees became eligible for COVID-19 vaccination,start,Notification,2021-03-01 00:00:00
California,CA,Date grocery store workers became eligible for COVID-19 vaccination,start,Notification,2021-03-01 00:00:00
California,CA,Date incarcerated people became eligible for COVID-19 vaccination,start,Notification,2021-03-15 00:00:00
California,CA,Date general public became eligible for COVID-19 vaccination,start,Notification,2021-04-15 00:00:00
California,CA,First overall eviction moratorium start,start,Notification,2020-03-27 00:00:00
California,CA,First eviction initiation ban start,start,Notification,2020-10-05 00:00:00
California,CA,First eviction hearing ban start,start,Notification,2020-04-06 00:00:00
California,CA,First eviction hearing ban end,end,Notification,2020-10-04 00:00:00
California,CA,First eviction enforcement ban start,start,Notification,2020-03-27 00:00:00
California,CA,First eviction enforcement ban end,end,Notification,2020-06-01 00:00:00
California,CA,COVID-19 hardship limitation start,start,Notification,2020-03-27 00:00:00
California,CA,COVID-19 hardship limitation end,end,Notification,2020-06-01 00:00:00
California,CA,Second COVID-19 hardship limitation start,start,Notification,2020-10-05 00:00:00
California,CA,Non-payment limitation start,start,Notification,2020-03-27 00:00:00
California,CA,Non-payment limitation end,end,Notification,2020-06-01 00:00:00
California,CA,Second non-payment limitation start,start,Notification,2020-08-31 00:00:00
California,CA,Utilities shutoff moratorium start,start,Notification,2020-03-04 00:00:00
California,CA,Utilities reconnection start,start,Notification,2020-03-04 00:00:00
California,CA,SNAP Waiver - Emergency Allotments to Current SNAP Households,start,Notification,2020-03-30 00:00:00
California,CA,SNAP Waiver - Pandemic EBT during school year 2019-2020,start,Notification,2020-04-23 00:00:00
California,CA,Modify Medicaid requirements with 1135 waivers (date of CMS approval),start,Notification,2020-03-23 00:00:00
California,CA,Reopened ACA enrollment using a special enrollment period,start,Notification,2020-03-20 00:00:00
California,CA,Allow audio-only telehealth,start,Notification,2020-03-30 00:00:00
California,CA,Allow/expand Medicaid telehealth coverage,start,Notification,2020-03-18 00:00:00
California,CA,Stopped personal visitation in state prisons,start,Contact Reduction,2020-03-11 00:00:00
California,CA,Stopped legal visitation in state prisons,start,Contact Reduction,2020-04-08 00:00:00
California,CA,Resumed visitation in state prisons,end,Contact Reduction,2021-04-10 00:00:00
California,CA,Suspended elective medical procedures,start,Notification,2020-03-19 00:00:00
California,CA,Resumed elective medical procedures,end ,Notification,2020-04-22 00:00:00
California,CA,Waived one week waiting period for unemployment insurance,start,Notification,2020-03-12 00:00:00
California,CA,Extended Benefits program activated,start,Notification,2020-05-10 00:00:00
California,CA,Extended Benefits program deactivated,end,Notification,2021-09-11 00:00:00
California,CA,20-week Extended Benefits program activated,start,Notification,2020-06-07 00:00:00
California,CA,20-week Extended Benefits program deactivated,end,Notification,2021-08-07 00:00:00
Colorado,CO,State of emergency issued,start,Notification,2020-03-11 00:00:00
Colorado,CO,State of emergency lifted,end,Notification,2021-07-08 00:00:00
Colorado,CO,Date closed K-12 public schools,start,Contact Reduction,2020-03-23 00:00:00
Colorado,CO,Date banned visitors to nursing homes,start,Contact Reduction,2020-03-12 00:00:00
Colorado,CO,Stay at home/ shelter in place,start,Contact Reduction,2020-03-26 00:00:00
Colorado,CO,End/relax stay at home/shelter in place,end,Contact Reduction,2020-04-27 00:00:00
Colorado,CO,Closed other non-essential businesses,start,Contact Reduction,2020-03-19 00:00:00
Colorado,CO,Began to reopen businesses,end,Contact Reduction,2020-05-01 00:00:00
Colorado,CO,Face mask mandate in public spaces,start,Mask/Vaccine Mandate,2020-07-16 00:00:00
Colorado,CO,Face mask mandate for employees of public-facing businesses,start,Mask/Vaccine Mandate,2020-04-23 00:00:00
Colorado,CO,Face mask mandate end for fully vaccinated,end,Mask/Vaccine Mandate,2021-05-15 00:00:00
Colorado,CO,Ended face mask mandate,end,Mask/Vaccine Mandate,2021-05-15 00:00:00
Colorado,CO,Allowed restaurants to sell takeout alcohol,start,Contact Reduction,2020-03-20 00:00:00
Colorado,CO,Allowed restaurants to deliver alcohol,start,Contact Reduction,2020-03-20 00:00:00
Colorado,CO,Closed restaurants except take out,start,Contact Reduction,2020-03-17 00:00:00
Colorado,CO,Reopen restaurants,end,Contact Reduction,2020-05-27 00:00:00
Colorado,CO,Closed gyms,start,Contact Reduction,2020-03-17 00:00:00
Colorado,CO,Reopened gyms,end,Contact Reduction,2020-06-04 00:00:00
Colorado,CO,Closed movie theaters,start,Contact Reduction,2020-03-17 00:00:00
Colorado,CO,Reopened movie theaters,end,Contact Reduction,2020-06-18 00:00:00
Colorado,CO,Closed Bars,start,Contact Reduction,2020-03-17 00:00:00
Colorado,CO,Reopen bars,end,Contact Reduction,2020-06-18 00:00:00
Colorado,CO,Reopened hair salons/barber shops,end,Contact Reduction,2020-05-01 00:00:00
Colorado,CO,Reopened religious gatherings,end,Contact Reduction,2020-06-04 00:00:00
Colorado,CO,Reopened other non-essential retail,end,Contact Reduction,2020-05-01 00:00:00
Colorado,CO,Began to reclose bars,start,Contact Reduction,2020-06-30 00:00:00
Colorado,CO,Closed bars (x2),start,Contact Reduction,2020-06-30 00:00:00
Colorado,CO,Reopened bars (x2),end,Contact Reduction,2021-04-26 00:00:00
Colorado,CO,Date vaccine allocation plan last updated,start,Notification,2021-03-16 00:00:00
Colorado,CO,Date adults ages 80+ became eligible for COVID-19 vaccination,start,Notification,2020-12-30 00:00:00
Colorado,CO,Date adults ages 75+ became eligible for COVID-19 vaccination,start,Notification,2020-12-30 00:00:00
Colorado,CO,Date adults ages 70+ became eligible for COVID-19 vaccination,start,Notification,2020-12-30 00:00:00
Colorado,CO,Date adults ages 65+ became eligible for COVID-19 vaccination,start,Notification,2021-03-05 00:00:00
Colorado,CO,Date adults ages 60+ became eligible for COVID-19 vaccination,start,Notification,2021-03-05 00:00:00
Colorado,CO,Date adults ages 55+ became eligible for COVID-19 vaccination,start,Notification,2021-03-19 00:00:00
Colorado,CO,Date adults ages 50+ became eligible for COVID-19 vaccination,start,Notification,2021-03-19 00:00:00
Colorado,CO,Date adults ages 45+ became eligible for COVID-19 vaccination,start,Notification,2021-04-02 00:00:00
Colorado,CO,Date adults ages 40+ became eligible for COVID-19 vaccination,start,Notification,2021-04-02 00:00:00
Colorado,CO,Date adults ages 30+ became eligible for COVID-19 vaccination,start,Notification,2021-04-02 00:00:00
Colorado,CO,Date K-12 school employees became eligible for COVID-19 vaccination,start,Notification,2021-02-08 00:00:00
Colorado,CO,Date grocery store workers became eligible for COVID-19 vaccination,start,Notification,2021-03-05 00:00:00
Colorado,CO,Date incarcerated people became eligible for COVID-19 vaccination,start,Notification,2021-04-02 00:00:00
Colorado,CO,Date general public became eligible for COVID-19 vaccination,start,Notification,2021-04-02 00:00:00
Colorado,CO,First overall eviction moratorium start,start,Notification,2020-04-30 00:00:00
Colorado,CO,First overall eviction moratorium end,end,Notification,2020-06-14 00:00:00
Colorado,CO,Second overall eviction moratorium start,start,Notification,2020-10-21 00:00:00
Colorado,CO,Second overall eviction moratorium end,end,Notification,2021-01-01 00:00:00
Colorado,CO,First eviction initiation ban start,start,Notification,2020-04-30 00:00:00
Colorado,CO,First eviction initiation ban end,end,Notification,2020-06-14 00:00:00
Colorado,CO,Second Eviction Initiation Ban Start,start,Notification,2020-10-21 00:00:00
Colorado,CO,Second Eviction Initiation Ban End,end,Notification,2021-01-01 00:00:00
Colorado,CO,First eviction enforcement ban start,start,Notification,2020-04-30 00:00:00
Colorado,CO,First eviction enforcement ban end,end,Notification,2020-06-14 00:00:00
Colorado,CO,Second Eviction Enforcement Ban Start,start,Notification,2020-10-21 00:00:00
Colorado,CO,Second Eviction Enforcement Ban End,end,Notification,2021-01-01 00:00:00
Colorado,CO,COVID-19 hardship limitation start,start,Notification,2020-05-29 00:00:00
Colorado,CO,COVID-19 hardship limitation end,end,Notification,2020-06-14 00:00:00
Colorado,CO,Second COVID-19 hardship limitation start,start,Notification,2020-10-21 00:00:00
Colorado,CO,Second COVID-19 hardship limitation end,end,Notification,2021-01-01 00:00:00
Colorado,CO,CDC moratorium start,start,Notification,2020-10-15 00:00:00
Colorado,CO,CDC moratorium end,end,Notification,2020-12-31 00:00:00
Colorado,CO,Late Fee Ban Start,start,Notification,2020-05-01 00:00:00
Colorado,CO,Late Fee Ban End,end,Notification,2020-06-14 00:00:00
Colorado,CO,Second Late Fee Ban Start,start,Notification,2020-10-15 00:00:00
Colorado,CO,Second Late Fee Ban End,end,Notification,2021-04-27 00:00:00
Colorado,CO,SNAP Waiver - Emergency Allotments to Current SNAP Households,start,Notification,2020-04-01 00:00:00
Colorado,CO,SNAP Waiver - Pandemic EBT during school year 2019-2020,start,Notification,2020-04-23 00:00:00
Colorado,CO,SNAP Waiver - Temporary Suspension of Claims Collection,start,Notification,2020-04-10 00:00:00
Colorado,CO,Modify Medicaid requirements with 1135 waivers (date of CMS approval),start,Notification,2020-03-26 00:00:00
Colorado,CO,Reopened ACA enrollment using a special enrollment period,start,Notification,2020-03-20 00:00:00
Colorado,CO,Allow audio-only telehealth,start,Notification,2020-04-01 00:00:00
Colorado,CO,Allow/expand Medicaid telehealth coverage,start,Notification,2020-03-20 00:00:00
Colorado,CO,Stopped personal visitation in state prisons,start,Contact Reduction,2020-03-11 00:00:00
Colorado,CO,Resumed visitation in state prisons,end,Contact Reduction,2021-05-26 00:00:00
Colorado,CO,Suspended elective medical procedures,start,Notification,2020-03-23 00:00:00
Colorado,CO,Resumed elective medical procedures,end ,Notification,2020-04-27 00:00:00
Colorado,CO,Waived one week waiting period for unemployment insurance,start,Notification,2020-03-20 00:00:00
Colorado,CO,Extended Benefits program activated,start,Notification,2020-05-31 00:00:00
Colorado,CO,Extended Benefits program deactivated,end,Notification,2020-11-28 00:00:00
Colorado,CO,Extended Benefits program activated x2,start,Notification,2021-02-28 00:00:00
Colorado,CO,Extended Benefits program deactivated x2,end,Notification,2021-06-12 00:00:00
Colorado,CO,Closed casinos,start,Contact Reduction,2020-03-17 00:00:00
Colorado,CO,Reopened casinos,end,Contact Reduction,2020-08-24 00:00:00
Connecticut,CT,State of emergency issued,start,Notification,2020-03-10 00:00:00
Connecticut,CT,Date closed K-12 public schools,start,Contact Reduction,2020-03-17 00:00:00
Connecticut,CT,Date banned visitors to nursing homes,start,Contact Reduction,2020-03-09 00:00:00
Connecticut,CT,Stay at home order' issued but did not specifically restrict movement of the general public,start,Contact Reduction,2020-03-23 00:00:00
Connecticut,CT,End/relax stay at home/shelter in place,end,Contact Reduction,2020-05-20 00:00:00
Connecticut,CT,Closed other non-essential businesses,start,Contact Reduction,2020-03-23 00:00:00
Connecticut,CT,Began to reopen businesses,end,Contact Reduction,2020-05-20 00:00:00
Connecticut,CT,Face mask mandate in public spaces,start,Mask/Vaccine Mandate,2020-04-20 00:00:00
Connecticut,CT,Face mask mandate for employees of public-facing businesses,start,Mask/Vaccine Mandate,2020-04-03 00:00:00
Connecticut,CT,Face mask mandate end for fully vaccinated,end,Mask/Vaccine Mandate,2021-05-19 00:00:00
Connecticut,CT,Face mask mandate in schools for 2021-22 school year,start,Mask/Vaccine Mandate,2021-08-07 00:00:00
Connecticut,CT,Allowed restaurants to sell takeout alcohol,start,Contact Reduction,2020-03-19 00:00:00
Connecticut,CT,Allowed restaurants to deliver alcohol,start,Contact Reduction,2020-04-24 00:00:00
Connecticut,CT,Closed restaurants except take out,start,Contact Reduction,2020-03-16 00:00:00
Connecticut,CT,Reopen restaurants,end,Contact Reduction,2020-05-20 00:00:00
Connecticut,CT,Closed gyms,start,Contact Reduction,2020-03-16 00:00:00
Connecticut,CT,Reopened gyms,end,Contact Reduction,2020-06-17 00:00:00
Connecticut,CT,Closed movie theaters,start,Contact Reduction,2020-03-16 00:00:00
Connecticut,CT,Reopened movie theaters,end,Contact Reduction,2020-06-17 00:00:00
Connecticut,CT,Closed Bars,start,Contact Reduction,2020-03-16 00:00:00
Connecticut,CT,Reopen bars,end,Contact Reduction,2021-05-19 00:00:00
Connecticut,CT,Reopened hair salons/barber shops,end,Contact Reduction,2020-06-01 00:00:00
Connecticut,CT,Reopened religious gatherings,end,Contact Reduction,2020-05-29 00:00:00
Connecticut,CT,Reopened other non-essential retail,end,Contact Reduction,2020-05-20 00:00:00
Connecticut,CT,Allowed businesses to reopen overnight,end,Contact Reduction,2021-05-19 00:00:00
Connecticut,CT,Mandate quarantine for those entering the state from specific settings,start,Contact Reduction,2020-06-25 00:00:00
Connecticut,CT,Date all mandated quarantines ended,end,Contact Reduction,2021-03-19 00:00:00
Connecticut,CT,Date vaccine allocation plan last updated,start,Notification,2021-02-03 00:00:00
Connecticut,CT,Date adults ages 80+ became eligible for COVID-19 vaccination,start,Notification,2021-01-18 00:00:00
Connecticut,CT,Date adults ages 75+ became eligible for COVID-19 vaccination,start,Notification,2021-01-18 00:00:00
Connecticut,CT,Date adults ages 70+ became eligible for COVID-19 vaccination,start,Notification,2021-02-11 00:00:00
Connecticut,CT,Date adults ages 65+ became eligible for COVID-19 vaccination,start,Notification,2021-02-11 00:00:00
Connecticut,CT,Date adults ages 60+ became eligible for COVID-19 vaccination,start,Notification,2021-03-01 00:00:00
Connecticut,CT,Date adults ages 55+ became eligible for COVID-19 vaccination,start,Notification,2021-03-01 00:00:00
Connecticut,CT,Date adults ages 50+ became eligible for COVID-19 vaccination,start,Notification,2021-03-19 00:00:00
Connecticut,CT,Date adults ages 45+ became eligible for COVID-19 vaccination,start,Notification,2021-03-19 00:00:00
Connecticut,CT,Date adults ages 40+ became eligible for COVID-19 vaccination,start,Notification,2021-04-01 00:00:00
Connecticut,CT,Date adults ages 30+ became eligible for COVID-19 vaccination,start,Notification,2021-04-01 00:00:00
Connecticut,CT,Date K-12 school employees became eligible for COVID-19 vaccination,start,Notification,2021-03-01 00:00:00
Connecticut,CT,Date grocery store workers became eligible for COVID-19 vaccination,start,Notification,2021-04-05 00:00:00
Connecticut,CT,Date incarcerated people became eligible for COVID-19 vaccination,start,Notification,2021-04-01 00:00:00
Connecticut,CT,Date general public became eligible for COVID-19 vaccination,start,Notification,2021-04-02 00:00:00
Connecticut,CT,First overall eviction moratorium start,start,Notification,2020-03-16 00:00:00
Connecticut,CT,First overall eviction moratorium end,end,Notification,2021-07-01 00:00:00
Connecticut,CT,First eviction initiation ban start,start,Notification,2020-04-10 00:00:00
Connecticut,CT,First eviction initiation ban end,end,Notification,2021-07-01 00:00:00
Connecticut,CT,First eviction hearing ban start,start,Notification,2020-03-16 00:00:00
Connecticut,CT,First eviction hearing ban end,end,Notification,2020-09-14 00:00:00
Connecticut,CT,First eviction enforcement ban start,start,Notification,2020-03-19 00:00:00
Connecticut,CT,First eviction enforcement ban end,end,Notification,2021-01-03 00:00:00
